name,address,website,phone_number,reviews_count,reviews_average,store_shopping,in_store_pickup,store_delivery,place_type,opens_at,introduction
Al Hisaab Hub-Accounting and Auditing Services,"3rd floor, No:23/1, Valluar St, opp. Chennai Corporation Park, Kodungaiyur (East), Krishnamoorthy Nagar, Kodungaiyur, Chennai, Tamil Nadu 600118",alhisaabhub.com,080725 50230,,,No,No,No,Accounting firm, 6pm ,None Found
BS Tax Firm,"No.36, 3rd Block, Kaviarasu Kannadhasan Nagar, Kodungaiyur, Chennai, Tamil Nadu 600118",bstaxfirm.com,097109 06052,13,4.9,No,No,No,Financial audit, Closes 6:30pm,None Found
NOVA ASSOCIATES,"No3 PAPER MILLS ROAD, Room No 20, Perambur, Chennai, Tamil Nadu 600011",,099401 69500,3,3.7,No,No,No,Tax consultant, Closes 8pm,None Found
PVV Associates,"Old No:7 New, No:15, ESI Hospital St, Maniyammai Nagar, Venkatesan, Perambur, Chennai, Tamil Nadu 600011",pvvdigitalsignatures.com,072007 71768,13,5.0,No,No,No,Auditor,,None Found
ARRR AND Associates - Chartered Accountants,"151/75, 2nd Floor MNJ Tower Prakasam Salai, Tamil Nadu 600108",,,1,5.0,No,No,No,Chartered accountant, Closes 6:30pm,None Found
Mahesh Shenoy and Co,"380, MKB Nagar West Ave, MKB Nagar, Mahakavi Bharathiyar Nagar East, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039",sites.google.com,,1,5.0,No,No,No,Auditor, Opens 9am Sat,None Found
M. Muthusamy & Associates,"Old No.7, New, S. S. Aishwaryam, B-1, Bharthi Rd 1st St, Chinnaiyan Colony, Perambur, Chennai, Tamil Nadu 600011",,094441 14427,5,5.0,No,No,No,Chartered accountant, 6pm ,None Found
One Point Tax,"18-21, Raghavan St, Bunder Garden, Perambur, Chennai, Tamil Nadu 600011",onepointtax.in,,14,5.0,No,No,No,Tax consultant, Closes 8pm,None Found
OM Muruga Associates,"Door No, Ground floor, Plot No 74, Poompuhar Nagar 4th St, opp. to Muthoot Finance, Thanigai Nagar, Kolathur, Chennai, Tamil Nadu 600099",ommurugaassociates.in,087782 71455,92,4.9,No,No,No,Accounting firm,Open 24 hours,None Found
Francis Charles & Associates,"No - 25, 11/2, 1st St, Bunder Garden, Perambur, Chennai, Tamil Nadu 600011",angelfire.com,044 4505 8325,2,5.0,No,No,No,Accounting firm, 6pm ,None Found
SEG Tax Solution,"126, Govindan St, Shanthi Nagar, Arundati Nagar, Perambur, Chennai, Tamil Nadu 600012",,081245 75572,19,5.0,No,No,No,Tax preparation service, 6pm ,None Found
WAY 2 CONSULTANCY,"121, Vegavathy St, K.K. Nagar, Indira Nagar, Villivakkam, Chennai, Tamil Nadu 600049",facebook.com,072002 58608,10,4.9,No,No,No,Auditor, 6pm ,None Found
WAY 2 CONSULTANCY,"121, Vegavathy St, K.K. Nagar, Indira Nagar, Villivakkam, Chennai, Tamil Nadu 600049",facebook.com,072002 58608,10,4.9,No,No,No,Auditor, 6pm ,None Found
SS Accounting Solutions,"708, Panneer Selvam St, Periyar Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039",ssaccounts.in,098425 15360,1,5.0,No,No,No,Accounting firm, Closes 9pm,None Found
E.Z.TAX CONSULTANCY (GST & Tax Consultant),"South Ave, Muthamizh Nagar, Kodungaiyur, Chennai, Tamil Nadu 600118",,096000 14322,14,4.9,No,No,No,Accounting firm, Closes 10pm,None Found
JVR & Co,"No.9, Malligai Ave Main St, near Vijay Cars showroom, Thiruvalluvar Nagar, Kolathur, Chennai, Tamil Nadu 600099",,,2,5.0,No,No,No,Auditor, 6pm ,None Found
Jebasingh Jothi Chartered Accountant,"Seeyalam 2nd St, Seeyalam, Konnur, Chennai, Tamil Nadu 600049",cajebasinghjothi.com,099400 58533,36,4.8,No,No,No,Chartered accountant, Closes 6:30pm,None Found
Advocates & Chartered Accountants -Vijay Associates,"No C301, Jagannathan Salai, near AKSHYA SUPER MARKET, behind IOB, Periyar Nagar West, Perambur, Chennai, Tamil Nadu 600082",,063812 76556,,,No,No,No,Tax preparation service, Closes 8pm,None Found
EFG TAX SERVICES PRIVATE LIMITED,"1/1, Ist Floor, EB SUBSTATION, F Type, 1st Main Rd, opposite SIDCO NAGAR, Sidco Nagar, Villivakkam, Chennai, Tamil Nadu 600049",efgc.in,098405 93459,46,4.9,No,No,No,Auditor, Closes 8pm,None Found
Edurit Enterprises Pvt Ltd,"5/2, 6th Street, TVK Link Rd, Thiruvalluvar Nagar, Kodungaiyur, Chennai, 600118",,,,,No,No,No,Auditor,,None Found
SRINITHI TAX CONSULTANCY,"NO.76, 1ST FLOOR, PAPER MILLS ROAD, PERAMBUR, CHENNAI, Tamil Nadu 600011",srinithiconsultancy.com,044 4958 0708,25,4.5,No,No,No,Tax attorney, Closes 9pm,None Found
VIGNESH V B AND ASSOCIATES,"T V K Nagar, Vetri Nagar, Perambur, Chennai, Tamil Nadu 600082",,,4,5.0,No,No,No,Corporate office, 6pm ,None Found
"CA K Shima Sarik, Chartered accountant","106/1, Jambuli St, Sastri Nagar, Kodungaiyur, Chennai, Tamil Nadu 600118",,,6,5.0,No,No,No,Certified public accountant, 6pm ,None Found
Taxla Services Private Limited,"19, 3rd Cross St, Kumaran Colony, SBI Colony, Saligramam, Chennai, Tamil Nadu 600093",taxlaservices.com,096000 76134,1051,5.0,No,No,No,Auditor, Closes 7pm,None Found
GANI & CO,"Mint Modern City, 20, 4TH MAIN ROAD, Rajiv Gandhi Nagar, Vijaya Raghavalu Nagar, Washermanpet, Chennai, Tamil Nadu 600021",,,,,No,No,No,Auditor,,None Found
N Malani & Co,"384, 5th Main Rd, MKB Nagar, Mahakavi Bharathiyar Nagar East, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039",,096770 31049,,,No,No,No,Certified public accountant, Closes 8pm,None Found
Srinithi Tax Consultancy,"No.94, 80 Feet Road, Kumaran Nagar, Chennai, Land Mark - Kumaran Nagar Post Office, Chennai, Tamil Nadu 600082",srinithiconsultancy.com,094444 40586,36,4.5,No,No,No,Tax attorney, Closes 9:30pm,None Found
Virtual Auditor - Company Registration in Chennai,"G131(Ground Floor),Phase, Spencer Plaza Mall, 3, Anna Salai, Triplicane, Chennai, Tamil Nadu 600002",virtualauditor.in,099622 60333,44,4.5,No,No,No,Business management consultant, Closes 7pm,None Found
B C S & Co,"No.67/125, Second Floor, 1st Avenue, G Block, Annanagar East, Chennai, Tamil Nadu 600102",bcsandco.in,099416 60234,40,5.0,No,No,No,Certified public accountant, Closes 8pm,None Found
ramkumar&abirami,"Flat No.4c Plot No, AP Ashvantha, 400, 200 Feet Ring Rd, Kolathur, Chennai, Tamil Nadu 600099",ramabica.com,097871 78577,3,5.0,No,No,No,Tax consultant,,None Found
TEAM CARE ASSOCIATES,"old,1, No. 3, 2, E Mada St, near SRI Ganga Cinemas, Kolathur, Chennai, Tamil Nadu 600099",,094444 31366,,,No,No,No,Auditor, Closes 7pm,None Found
Future Consultancy,"48/47, Boja Raja Nagar Main Rd, Rajiv Gandhi Nagar, Meenambal Nagar, Vijaya Raghavalu Nagar, Old Washermanpet, Chennai, Tamil Nadu 600021",,098403 00252,,,No,No,No,Auditor, Closes 9pm,None Found
VIJAY ACCOUNTING AND TAX SERVICES,"20/62, 15th Right Street2/20, Main Road, Saravana Nagar, Manikanda Puram, Thirumullaivoyal, Chennai, Tamil Nadu 600062",,080158 78999,31,5.0,No,No,No,Chartered accountant, Closes 9pm,None Found
Wish Tree Consultants Private Limited,"2nd Floor, A -Block, Door No 6, Old No 30, 6th St, Annanagar East, Chennai, Tamil Nadu 600030",wishtreeconsultancy.com,081244 22221,298,5.0,No,No,No,Auditor, Closes 7pm,None Found
"GKF EduCare - Saravanan Tuition,. Accounting Service, GST filings, Tax(IT) filings etc","No 438, 12th West Cross St, Pudhu Nagar, Mahakavi Bharathiyar Nagar West, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039",,095517 14134,66,4.9,No,No,No,Education center, Closes 10pm,None Found
STRATEGIC TAX SOLUTIONS LLP,"No.152/6, Lotus Colony, 6th Ave, N Block, Anna Nagar, Chennai, Tamil Nadu 600102",staxolutions.in,093444 94084,48,4.7,No,No,No,Auditor, Closes 7pm,None Found
"A. JOHN MORIS & CO., CHARTERED ACCOUNTANTS","5, Lakshmipuram 1st Street Deivasigamani Road Royapettah, opp. to AIDMK Office, Chennai, Tamil Nadu 600014",ajohnmoris.com,044 2811 6003,41,4.6,No,No,No,Certified public accountant, Closes 7pm,None Found
GPDP Auditors,"11/119B, 4th St, Kamaraj nagar, Kakkanji Colony, Kakanji Colony, Vyasarpadi, Chennai, Tamil Nadu 600039",,,1,5.0,No,No,No,Corporate office,,None Found
AS Firm,"Excel Apartment, Francis Colony, Madhavaram, Chennai, Tamil Nadu 600060",,,11,4.8,No,No,No,,,None Found
RS Tax Advisors,"6, Lakshmi Amman Koil St, Huzur Garden, Sembiyam, Perambur, Chennai, Tamil Nadu 600050",,,,,No,No,No,,,None Found
Sri Associates,"10/A80, 37/10, 8th St, Periyar Nagar West, Peravallur, Perambur, Chennai, Tamil Nadu 600082",,098411 98350,,,No,No,No,,,None Found
Sri Vigneshware consultancy,"47M5+3FJ, Meenambal Rd, Kodungaiyur (East), Kaviarasu Kannadhasan Nagar, Kodungaiyur, Chennai, Tamil Nadu 600118",,,,,No,No,No,Auditor,,None Found
SJ TAX CONSULTANCY,"11, Perundevi amman nagar, Sundaram Nagar, Thirupathi Nagar, Kolathur, Chennai, Tamil Nadu 600096",,,10,4.7,No,No,No,Accountant,,None Found
ZIYA TAX CONSULTANCY,"2/27, 2, Nattal Garden 2nd St, OLD, Perambur, Chennai, Tamil Nadu 600011",,072000 20582,,,No,No,No,Tax consultant,,None Found
"M.S.RAJAN AND CO.,","NE WNO 53, OLD NO 20/1, 2ND FLOOR, Saradambal Street, TREET, Saidapet, Chennai, Tamil Nadu 600015",,098840 54365,,,No,No,No,Auditor,,None Found
Mr. vimalesh.V.Nair,"39/1, Narayana Maistry First St, Seeyalam, Villivakkam, Chennai, Tamil Nadu 600049",,090802 71896,,,No,No,No,Auditor,,None Found
Vignesh and Associates (Auditors in Chennai) GST REGISTRATION & FILING CENTRE IN CHENNAI(REGD GST PRACTITIONER),"Old No.91 New, 136, Sri Rangammal St, Washermanpet, Chennai, Tamil Nadu 600021",,085535 54339,18,4.8,No,No,No,Auditor, Closes 9pm,None Found
Vignesh and Associates (Auditors in Chennai) GST REGISTRATION & FILING CENTRE IN CHENNAI(REGD GST PRACTITIONER),"Old No.91 New, 136, Sri Rangammal St, Washermanpet, Chennai, Tamil Nadu 600021",,085535 54339,18,4.8,No,No,No,Auditor, Closes 9pm,None Found
Akshay Poddar & Associates,"86/5 Virdhanagar Nadar Complex, MC Rd, Washermanpet, Chennai, Tamil Nadu 600021",,,19,5.0,No,No,No,Chartered accountant, Opens 10am Sat,None Found
GANI & CO,"Mint Modern City, 20, 4TH MAIN ROAD, Rajiv Gandhi Nagar, Vijaya Raghavalu Nagar, Washermanpet, Chennai, Tamil Nadu 600021",,,,,No,No,No,Auditor,,None Found
NVJ AND ASSOCIATES,"756, 15th Central Cross St, MKB Nagar, Mahakavi Bharathiyar Nagar East, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039",,,39,4.9,No,No,No,Certified public accountant, 6pm ,None Found
Arunmathi and Associates,"No.26/9, Mayor Siva Shanmugam St, Korukkupet, Washermanpet, Chennai, Tamil Nadu 600021",,099520 84070,1,5.0,No,No,No,Chartered accountant, Closes 6:30pm,None Found
Ravikumar Gupta & Company,"262/722, Tiruvottiyur High Road, Press Colony, Tiruvottiyur, Chennai, Tamil Nadu 600081",cagupta.co.in,070109 41109,22,5.0,No,No,No,Certified public accountant, Closes 6:30pm,None Found
Sheriff Associates,"90, Vaikunta St, Pudumanaikuppam, Old Washermanpet, Chennai, Tamil Nadu 600013",,073583 44032,7,5.0,No,No,No,Auditor, Closes 9pm,None Found
Anbalagan & Associates,"Gollavar Agraharam Rd, Sanjeevarayanpet, Washermanpet, Chennai, Tamil Nadu 600021",,097910 14220,,,No,No,No,Auditor, 6pm ,None Found
Srinivasan Sundaram & Co,"PARVATHY SUNDARAM NILAYAM, 19/8, Kothandaraman St, Korukkupet, Old Washermanpet, Chennai, Tamil Nadu 600021",,094447 27025,,,No,No,No,Chartered accountant, 6pm ,None Found
Suja & Co,"No.228, NSC Bose Rd, first floor, Parry's Corner, George Town, Chennai, Tamil Nadu 600001",suja.co,096772 98711,42,4.8,No,No,No,Chartered accountant, 6pm ,None Found
"Sanjay Parhi & Co, Chartered Accountants","3rd Floor, APPARAO ENCLAVE, 31/1, Angalamman Kovil St, Jai Nagar, Pattalam, Choolai, Chennai, Tamil Nadu 600012",,,1,5.0,No,No,No,Auditor, Closes 7pm,None Found
Future Consultancy,"48/47, Boja Raja Nagar Main Rd, Rajiv Gandhi Nagar, Meenambal Nagar, Vijaya Raghavalu Nagar, Old Washermanpet, Chennai, Tamil Nadu 600021",,098403 00252,,,No,No,No,Auditor, Closes 9pm,None Found
Royal Consultancy,"Solaiappan St, Sanjeevarayanpet, Tondiarpet, Chennai, Tamil Nadu 600021",royalconsultancy.co.in,099418 22888,3,5.0,No,No,No,Tax consultant, Closes 7pm,None Found
Mahesh Shenoy and Co,"380, MKB Nagar West Ave, MKB Nagar, Mahakavi Bharathiyar Nagar East, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039",sites.google.com,,1,5.0,No,No,No,Auditor, Opens 9am Sat,None Found
AKS CONSULTANTS,"Mail- aksconsultants.chennai@gmail.com, 720/559, Thiruvottiyur High Rd, Korukkupet, Old Washermanpet, Chennai, Tamil Nadu 600021",aksconsultants.in,090926 47484,2,5.0,No,No,No,Tax preparation service, Closes 9pm,None Found
Srinivasa Accounting Solutions,"No. 39, 2nd Floor, Audiappa Naicken St, Sowcarpet, George Town, Chennai, Tamil Nadu 600079",savemytax.in,073582 05711,35,4.9,No,No,No,Accounting firm, Closes 7:30pm,None Found
Gurukripa Consultancy,"NO.2, Ayya Mudali St, Sowcarpet, Trevelyan Basin, George Town, Chennai, Tamil Nadu 600001",,090423 22241,28,5.0,No,No,No,Auditor,,None Found
Ajay kumar & Associates - Audit and Assurance Services India,"No:09, Yaafa Complex, 4th Floor, Purasaivakkam High Rd, Purasaiwakkam, Chennai, Tamil Nadu 600007",ak-ca.com,091760 89000,21,3.6,No,No,No,Certified public accountant, Closes 7pm,None Found
YOGESH K AND COMPANY,"8, Narayana Mudali Street, Sowcarpet, AREA, Chennai, Tamil Nadu 600001",,091761 00726,14,4.9,No,No,No,Certified public accountant, Closes 8pm,None Found
GS Associates,"2/9, Kamaraj Rd, GOPAL NAICKER NAGAR, Padi, Chennai, Tamil Nadu 600050",gsaaaociates.net.in,094441 05966,13,5.0,No,No,No,Auditor, Closes 8:30pm,None Found
V Selvakumar & Associates,"No 1, Sivan Koil St, Padi, Chennai, Tamil Nadu 600050",,098844 80350,12,4.7,No,No,No,Auditor, Closes 8pm,None Found
Sethuraman Prabu & Associates,"36/62, 4th Ave, Olympic Nagar, Akshaya Colony, Padi, Chennai, Tamil Nadu 600050",spacharteredaccountants.com,098849 62811,43,5.0,No,No,No,Certified public accountant, Closes 8pm,None Found
"Durairaj & Associates, Chartered Accountants","""Kandiar Chambers"" No.1169, 57th Street, TVS Colony,, Anna Nagar West Extension, Chennai, Tamil Nadu 600101",,,13,4.8,No,No,No,Auditor, Closes 7pm,None Found
First Auditor,"134, 3rd Cross St, TNHB Colony, Korattur, Chennai, Tamil Nadu 600050",firstauditor.com,081443 80380,30,4.8,No,No,No,Consultant, Closes 8:30pm,None Found
Padi ASK associates,"817, Madras Thiruvallur High Rd, Padi, Chennai, Tamil Nadu 600050",,086086 56656,5,4.6,No,No,No,Accounting firm, Closes 6:30pm,None Found
MS AUDIT TAX,"882, Madras Thiruvallur High Rd, opp. MAHESHWARI MAHAL, Aspects Block, Padi, Chennai, Tamil Nadu 600050",msaudittax.com,091508 05805,,,No,No,No,Auditor, Closes 7pm,None Found
VETRI AUDIT SERVICES PRIVATE LIMITED,"1st Floor, 4/13, Mugappair Road, Radial Nagar, Anna Nagar West Extension, Chennai, Tamil Nadu 600101",,,5,4.6,No,No,No,Auditor, Closes 7pm,None Found
EFG TAX SERVICES PRIVATE LIMITED,"1/1, Ist Floor, EB SUBSTATION, F Type, 1st Main Rd, opposite SIDCO NAGAR, Sidco Nagar, Villivakkam, Chennai, Tamil Nadu 600049",efgc.in,098405 93459,46,4.9,No,No,No,Auditor, Closes 8pm,None Found
Praveena & Associates,"Plot No.2666, Door No.2, Pooja flats, 9th street, 12th Main Rd, Y Block, Anna Nagar, Chennai, Tamil Nadu 600040",praveenatax.com,098845 94928,108,4.9,No,No,No,Tax consultant, Closes 7pm,None Found
MK Audit Services,"721, Madras Thiruvallur High Rd, Periyar Nagar, Mannurpet, Chennai, Tamil Nadu 600050",,075500 65215,4,4.5,No,No,No,Accountant, Closes 6:30pm,None Found
DSK TAX CONSULTANTS,"7A, 38, Marudham St, Kumaran Nagar Extention 2, Kumaran Nagar, EXT 2, Padi, Chennai, Tamil Nadu 600050",,099400 55857,6,4.7,No,No,No,Auditor, Opens 9am Sat,None Found
"K.Balamurugan CA, Chartered Accountants in Chennai","NO.G2, 1423, Varaha Valencia, 13th Main Rd, H Block, Temple View Colony, Anna Nagar, Chennai, Tamil Nadu 600040",auditdsa.in,096001 89144,34,5.0,No,No,No,Chartered accountant, Closes 9:30pm,None Found
"B S Sridhar & Co., Chartered Accountants","3rd Floor, Flat, Pace Prana, # 7, S Park Rd, Block 2, Anna Nagar West, Govt Officers Colony, Chennai, Tamil Nadu 600040",bssridhar.com,098402 28480,25,4.1,No,No,No,Chartered accountant, Closes 6:30pm,None Found
BPS ASSOCIATES,"no. 79, 13, Mugappair Rd, Mannurpet, Padi, Chennai, Tamil Nadu 600058",,,5,5.0,No,No,No,Accounting firm, 6pm ,None Found
Vignesh Associates,"No.17, Thirugnana Sambandar St, Jagadambika Nagar, TVS Nagar, Padi, Chennai, Tamil Nadu 600050",,,,,No,No,No,Auditor,,None Found
Vignesh and Associates (Auditors in Chennai) GST REGISTRATION & FILING CENTRE IN CHENNAI(REGD GST PRACTITIONER),"Old No.91 New, 136, Sri Rangammal St, Washermanpet, Chennai, Tamil Nadu 600021",,085535 54339,18,4.8,No,No,No,Auditor, Closes 9pm,None Found
Pavan Jain & Associates - Best Auditing and Accounting Firm in Old Washermenpet,"Old no.33/B, New no. 20/1, Narayanappa Garden 8th Ln, above Gautam Sarees Centre, NN Garden, Washermanpet, Chennai, Tamil Nadu 600021",pavanjainandassociates.netlify.app,,1,5.0,No,No,No,Chartered accountant, Closes 9pm,None Found
Sheriff Associates,"90, Vaikunta St, Pudumanaikuppam, Old Washermanpet, Chennai, Tamil Nadu 600013",,073583 44032,7,5.0,No,No,No,Auditor, Closes 9pm,None Found
First Auditor Consultancy Services,"Old no : 2/2, New no : 5, Somu Chetty St, 1st Lane, Royapuram, Chennai, Tamil Nadu 600013",,081229 09909,,,No,No,No,,,None Found
EXACTAX AUDIT SOLUTIONS,"104/Old No 11, New, Thirupalli St, Sowcarpet, George Town, Chennai, Tamil Nadu 600001",exactax.co.in,073389 15815,23,4.5,No,No,No,Accounting firm, Closes 7pm,None Found
Srinivasa Accounting Solutions,"No. 39, 2nd Floor, Audiappa Naicken St, Sowcarpet, George Town, Chennai, Tamil Nadu 600079",savemytax.in,073582 05711,35,4.9,No,No,No,Accounting firm, Closes 7:30pm,None Found
Gurukripa Consultancy,"NO.2, Ayya Mudali St, Sowcarpet, Trevelyan Basin, George Town, Chennai, Tamil Nadu 600001",,090423 22241,28,5.0,No,No,No,Auditor,,None Found
S.K.PAREKH & CO. AUDITORS,"No. 9, Gaurav Tower, Trevelyan Basin St, Sowcarpet, George Town, Chennai, Tamil Nadu 600001",,088385 04711,,,No,No,No,Auditor, 6pm ,None Found
J.D.Soni & Co,"217/104, Sowcarpet, George Town, Chennai, Tamil Nadu 600001",,,2,5.0,No,No,No,Auditor, Closes 7:30pm,None Found
NVJ AND ASSOCIATES,"756, 15th Central Cross St, MKB Nagar, Mahakavi Bharathiyar Nagar East, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039",,,39,4.9,No,No,No,Certified public accountant, 6pm ,None Found
Ours Associates,"1st Floor, No.2, Erulappan St, Sowcarpet, George Town, Chennai, Tamil Nadu 600001",,080150 14691,11,5.0,No,No,No,Accounting firm, Closes 9pm,None Found
YOGESH K AND COMPANY,"8, Narayana Mudali Street, Sowcarpet, AREA, Chennai, Tamil Nadu 600001",,091761 00726,14,4.9,No,No,No,Certified public accountant, Closes 8pm,None Found
Suja & Co,"No.228, NSC Bose Rd, first floor, Parry's Corner, George Town, Chennai, Tamil Nadu 600001",suja.co,096772 98711,42,4.8,No,No,No,Chartered accountant, 6pm ,None Found
Sri Lakshmi Audit Associates,"46, Balaji Nagar Main Rd, Sri Velmurugan Nagar, Kolathur, Chennai, Tamil Nadu 600099",srilakshmiaudit.com,090944 00000,278,4.9,No,No,No,Auditor, Closes 9pm,None Found
NARENDRA KUMAR JAIN ( AUDIT FIRM ),"SUITE NO.12,3RD FLOOR, ADINATH COMPLEX, NSC Bose Rd, Sowcarpet, George Town, Chennai, Tamil Nadu 600001",,044 2539 1443,,,No,No,No,Auditor, Closes 8pm,None Found
U DEEPAK & CO,"Suite No 15, Adinath Complex, 228/124, NSC Bose Rd, Sowcarpet, George Town, Chennai, Tamil Nadu 600001",,044 4272 8116,3,5.0,No,No,No,Tax consultant, Closes 8pm,None Found
Smart Tax Consultants,"Old No 249, New No 166, 2nd Floor, Thambu Chetty St, Chennai, Tamil Nadu 600001",smarttaxconsultants.com,097102 13141,180,4.9,No,No,No,Tax consultant, Closes 10pm,None Found
"Hema Yashwanth & Associates, Chartered Accountants","Mezzanine Floor, Waikiki Complex, 289, Purasaivakkam High Rd, B Block, Perumalpet, Purasaiwakkam, Chennai, Tamil Nadu 600007",hyjain.com,096771 91319,19,5.0,No,No,No,Accountant, Closes 7pm,None Found
"Sanjay Parhi & Co, Chartered Accountants","3rd Floor, APPARAO ENCLAVE, 31/1, Angalamman Kovil St, Jai Nagar, Pattalam, Choolai, Chennai, Tamil Nadu 600012",,,1,5.0,No,No,No,Auditor, Closes 7pm,None Found
Ajay kumar & Associates - Audit and Assurance Services India,"No:09, Yaafa Complex, 4th Floor, Purasaivakkam High Rd, Purasaiwakkam, Chennai, Tamil Nadu 600007",ak-ca.com,091760 89000,21,3.6,No,No,No,Certified public accountant, Closes 7pm,None Found
Ajay kumar & Associates - Audit and Assurance Services India,"No:09, Yaafa Complex, 4th Floor, Purasaivakkam High Rd, Purasaiwakkam, Chennai, Tamil Nadu 600007",ak-ca.com,091760 89000,21,3.6,No,No,No,Certified public accountant, Closes 7pm,None Found
SRINIVASA ACCOUNTING SOLUTIONS & TAX CONSULTANTS - GST Training Centre,"No.39, 20, Audiappa St, Sowcarpet, George Town, Chennai, Tamil Nadu 600079",savemytax.in,073582 05711,302,4.8,No,No,No,Training center, Closes 8pm,None Found
Kamlesh Kumar & Co,"No.42, Kalathi, Anna Pillai St, Sowcarpet, Chennai, Tamil Nadu 600001",cakamlesh.com,097899 60246,2,3.5,No,No,No,Chartered accountant, Closes 7pm,None Found
